delta_total,delta_total_norm,delta_version,fallback_count,key,matched_key,missing_count,status
214.59585571289062,1.5174219608306885,best_feasible_reinsert_v1,0,solomon_dataset_493_C_narrow_1777582045.txt,solomon_dataset_493_C_narrow_1777582045,0,updated
485.17626953125,3.4307141304016113,best_feasible_reinsert_v1,0,solomon_dataset_490_R_narrow_1777582045.txt,solomon_dataset_490_R_narrow_1777582045,0,updated
630.5729370117188,4.458824157714844,best_feasible_reinsert_v1,0,solomon_dataset_488_R_narrow_1777582045.txt,solomon_dataset_488_R_narrow_1777582045,0,updated
97.63285064697266,0.6903685331344604,best_feasible_reinsert_v1,0,solomon_dataset_448_C_wide_1777582045.txt,solomon_dataset_448_C_wide_1777582045,0,updated
203.953857421875,1.442171573638916,best_feasible_reinsert_v1,0,solomon_dataset_477_C_narrow_1777582045.txt,solomon_dataset_477_C_narrow_1777582045,0,updated
500.04443359375,3.5358481407165527,best_feasible_reinsert_v1,0,solomon_dataset_445_R_narrow_1777582045.txt,solomon_dataset_445_R_narrow_1777582045,0,updated
114.85164642333984,0.8121237754821777,best_feasible_reinsert_v1,0,solomon_dataset_494_C_wide_1777582045.txt,solomon_dataset_494_C_wide_1777582045,0,updated
272.31707763671875,1.9255726337432861,best_feasible_reinsert_v1,0,solomon_dataset_497_C_narrow_1777582045.txt,solomon_dataset_497_C_narrow_1777582045,0,updated
639.354736328125,4.520920753479004,best_feasible_reinsert_v1,0,solomon_dataset_496_R_narrow_1777582045.txt,solomon_dataset_496_R_narrow_1777582045,0,updated
179.23109436035156,1.267354965209961,best_feasible_reinsert_v1,0,solomon_dataset_502_C_narrow_1777582045.txt,solomon_dataset_502_C_narrow_1777582045,0,updated
67.45985412597656,0.47701317071914673,best_feasible_reinsert_v1,0,solomon_dataset_437_C_wide_1777582045.txt,solomon_dataset_437_C_wide_1777582045,0,updated
278.4700012207031,1.9690800905227661,best_feasible_reinsert_v1,0,solomon_dataset_504_R_wide_1777582045.txt,solomon_dataset_504_R_wide_1777582045,0,updated
223.8943634033203,1.583172082901001,best_feasible_reinsert_v1,0,solomon_dataset_491_R_wide_1777582045.txt,solomon_dataset_491_R_wide_1777582045,0,updated
101.94329071044922,0.7208479046821594,best_feasible_reinsert_v1,0,solomon_dataset_431_C_wide_1777582045.txt,solomon_dataset_431_C_wide_1777582045,0,updated
375.91180419921875,2.658097743988037,best_feasible_reinsert_v1,0,solomon_dataset_464_R_narrow_1777582045.txt,solomon_dataset_464_R_narrow_1777582045,0,updated
183.7150421142578,1.2990614175796509,best_feasible_reinsert_v1,0,solomon_dataset_450_C_wide_1777582045.txt,solomon_dataset_450_C_wide_1777582045,0,updated
219.75039672851562,1.5538699626922607,best_feasible_reinsert_v1,0,solomon_dataset_436_RC_wide_1777582045.txt,solomon_dataset_436_RC_wide_1777582045,0,updated
119.76663208007812,0.846877932548523,best_feasible_reinsert_v1,0,solomon_dataset_506_C_wide_1777582045.txt,solomon_dataset_506_C_wide_1777582045,0,updated
291.5744323730469,2.0617427825927734,best_feasible_reinsert_v1,0,solomon_dataset_507_C_narrow_1777582045.txt,solomon_dataset_507_C_narrow_1777582045,0,updated
250.42884826660156,1.7707992792129517,best_feasible_reinsert_v1,0,solomon_dataset_505_R_wide_1777582045.txt,solomon_dataset_505_R_wide_1777582045,0,updated
318.5221252441406,2.252291440963745,best_feasible_reinsert_v1,0,solomon_dataset_508_RC_narrow_1777582045.txt,solomon_dataset_508_RC_narrow_1777582045,0,updated
192.50448608398438,1.3612123727798462,best_feasible_reinsert_v1,0,solomon_dataset_398_C_wide_1777582045.txt,solomon_dataset_398_C_wide_1777582045,0,updated
210.09054565429688,1.4855643510818481,best_feasible_reinsert_v1,0,solomon_dataset_406_C_wide_1777582045.txt,solomon_dataset_406_C_wide_1777582045,0,updated
360.5874938964844,2.5497384071350098,best_feasible_reinsert_v1,0,solomon_dataset_509_RC_narrow_1777582045.txt,solomon_dataset_509_RC_narrow_1777582045,0,updated
92.14942932128906,0.6515948176383972,best_feasible_reinsert_v1,0,solomon_dataset_515_C_wide_1777582045.txt,solomon_dataset_515_C_wide_1777582045,0,updated
482.1051330566406,3.4089980125427246,best_feasible_reinsert_v1,0,solomon_dataset_466_R_narrow_1777582045.txt,solomon_dataset_466_R_narrow_1777582045,0,updated
206.84274291992188,1.4625989198684692,best_feasible_reinsert_v1,0,solomon_dataset_511_RC_wide_1777582045.txt,solomon_dataset_511_RC_wide_1777582045,0,updated
197.4327392578125,1.3960602283477783,best_feasible_reinsert_v1,0,solomon_dataset_471_RC_wide_1777582045.txt,solomon_dataset_471_RC_wide_1777582045,0,updated
576.1883544921875,4.074267387390137,best_feasible_reinsert_v1,0,solomon_dataset_482_R_narrow_1777582045.txt,solomon_dataset_482_R_narrow_1777582045,0,updated
287.154296875,2.030487537384033,best_feasible_reinsert_v1,0,solomon_dataset_481_RC_wide_1777582045.txt,solomon_dataset_481_RC_wide_1777582045,0,updated
382.8193664550781,2.706941843032837,best_feasible_reinsert_v1,0,solomon_dataset_514_R_wide_1777582045.txt,solomon_dataset_514_R_wide_1777582045,0,updated
562.069580078125,3.9744317531585693,best_feasible_reinsert_v1,0,solomon_dataset_512_R_narrow_1777582045.txt,solomon_dataset_512_R_narrow_1777582045,0,updated
560.6561889648438,3.964437961578369,best_feasible_reinsert_v1,0,solomon_dataset_519_R_narrow_1777582045.txt,solomon_dataset_519_R_narrow_1777582045,0,updated
252.01698303222656,1.7820290327072144,best_feasible_reinsert_v1,0,solomon_dataset_522_C_narrow_1777582045.txt,solomon_dataset_522_C_narrow_1777582045,0,updated
198.4344024658203,1.403143048286438,best_feasible_reinsert_v1,0,solomon_dataset_498_C_narrow_1777582045.txt,solomon_dataset_498_C_narrow_1777582045,0,updated
118.33323669433594,0.8367422819137573,best_feasible_reinsert_v1,0,solomon_dataset_438_C_wide_1777582045.txt,solomon_dataset_438_C_wide_1777582045,0,updated
162.5658721923828,1.1495143175125122,best_feasible_reinsert_v1,0,solomon_dataset_486_C_wide_1777582045.txt,solomon_dataset_486_C_wide_1777582045,0,updated
260.22979736328125,1.8401025533676147,best_feasible_reinsert_v1,0,solomon_dataset_492_C_narrow_1777582045.txt,solomon_dataset_492_C_narrow_1777582045,0,updated
226.5716094970703,1.6021032333374023,best_feasible_reinsert_v1,0,solomon_dataset_489_R_wide_1777582045.txt,solomon_dataset_489_R_wide_1777582045,0,updated
315.2735595703125,2.229320526123047,best_feasible_reinsert_v1,0,solomon_dataset_485_R_wide_1777582045.txt,solomon_dataset_485_R_wide_1777582045,0,updated
537.419677734375,3.80013108253479,best_feasible_reinsert_v1,0,solomon_dataset_527_R_narrow_1777582045.txt,solomon_dataset_527_R_narrow_1777582045,0,updated
116.36927795410156,0.8228551149368286,best_feasible_reinsert_v1,0,solomon_dataset_516_C_wide_1777582045.txt,solomon_dataset_516_C_wide_1777582045,0,updated
208.96156311035156,1.477581262588501,best_feasible_reinsert_v1,0,solomon_dataset_524_C_narrow_1777582045.txt,solomon_dataset_524_C_narrow_1777582045,0,updated
480.8405456542969,3.4000558853149414,best_feasible_reinsert_v1,0,solomon_dataset_532_RC_narrow_1777582045.txt,solomon_dataset_532_RC_narrow_1777582045,0,updated
185.09420776367188,1.3088136911392212,best_feasible_reinsert_v1,0,solomon_dataset_454_C_wide_1777582045.txt,solomon_dataset_454_C_wide_1777582045,0,updated
226.18572998046875,1.5993746519088745,best_feasible_reinsert_v1,0,solomon_dataset_534_C_narrow_1777582045.txt,solomon_dataset_534_C_narrow_1777582045,0,updated
311.85076904296875,2.205117702484131,best_feasible_reinsert_v1,0,solomon_dataset_459_RC_wide_1777582045.txt,solomon_dataset_459_RC_wide_1777582045,0,updated
73.46406555175781,0.5194694399833679,best_feasible_reinsert_v1,0,solomon_dataset_537_C_wide_1777582045.txt,solomon_dataset_537_C_wide_1777582045,0,updated
74.92186737060547,0.5297775864601135,best_feasible_reinsert_v1,0,solomon_dataset_538_C_wide_1777582045.txt,solomon_dataset_538_C_wide_1777582045,0,updated
545.35693359375,3.856255531311035,best_feasible_reinsert_v1,0,solomon_dataset_535_R_narrow_1777582045.txt,solomon_dataset_535_R_narrow_1777582045,0,updated
251.4462127685547,1.7779932022094727,best_feasible_reinsert_v1,0,solomon_dataset_487_R_wide_1777582045.txt,solomon_dataset_487_R_wide_1777582045,0,updated
337.7510681152344,2.38826060295105,best_feasible_reinsert_v1,0,solomon_dataset_528_R_wide_1777582045.txt,solomon_dataset_528_R_wide_1777582045,0,updated
335.49957275390625,2.372339963912964,best_feasible_reinsert_v1,0,solomon_dataset_523_R_wide_1777582045.txt,solomon_dataset_523_R_wide_1777582045,0,updated
288.92620849609375,2.0430171489715576,best_feasible_reinsert_v1,0,solomon_dataset_483_R_wide_1777582045.txt,solomon_dataset_483_R_wide_1777582045,0,updated
375.3961181640625,2.6544511318206787,best_feasible_reinsert_v1,0,solomon_dataset_531_RC_narrow_1777582045.txt,solomon_dataset_531_RC_narrow_1777582045,0,updated
273.89349365234375,1.9367194175720215,best_feasible_reinsert_v1,0,solomon_dataset_499_R_wide_1777582045.txt,solomon_dataset_499_R_wide_1777582045,0,updated
318.88421630859375,2.254852056503296,best_feasible_reinsert_v1,0,solomon_dataset_444_R_wide_1777582045.txt,solomon_dataset_444_R_wide_1777582045,0,updated
546.3414916992188,3.86321759223938,best_feasible_reinsert_v1,0,solomon_dataset_540_RC_narrow_1777582045.txt,solomon_dataset_540_RC_narrow_1777582045,0,updated
368.0336608886719,2.602391004562378,best_feasible_reinsert_v1,0,solomon_dataset_533_R_wide_1777582045.txt,solomon_dataset_533_R_wide_1777582045,0,updated
437.5784912109375,3.094146966934204,best_feasible_reinsert_v1,0,solomon_dataset_548_R_narrow_1777582045.txt,solomon_dataset_548_R_narrow_1777582045,0,updated
413.9250793457031,2.9268922805786133,best_feasible_reinsert_v1,0,solomon_dataset_541_R_narrow_1777582045.txt,solomon_dataset_541_R_narrow_1777582045,0,updated
229.36146545410156,1.6218304634094238,best_feasible_reinsert_v1,0,solomon_dataset_475_RC_wide_1777582045.txt,solomon_dataset_475_RC_wide_1777582045,0,updated
269.6835632324219,1.9069509506225586,best_feasible_reinsert_v1,0,solomon_dataset_501_C_narrow_1777582045.txt,solomon_dataset_501_C_narrow_1777582045,0,updated
254.3406219482422,1.798459768295288,best_feasible_reinsert_v1,0,solomon_dataset_472_RC_wide_1777582045.txt,solomon_dataset_472_RC_wide_1777582045,0,updated
664.3262329101562,4.697495937347412,best_feasible_reinsert_v1,0,solomon_dataset_549_R_narrow_1777582045.txt,solomon_dataset_549_R_narrow_1777582045,0,updated
182.77110290527344,1.2923868894577026,best_feasible_reinsert_v1,0,solomon_dataset_500_R_wide_1777582045.txt,solomon_dataset_500_R_wide_1777582045,0,updated
640.6715087890625,4.5302324295043945,best_feasible_reinsert_v1,0,solomon_dataset_558_R_narrow_1777582045.txt,solomon_dataset_558_R_narrow_1777582045,0,updated
201.18948364257812,1.4226244688034058,best_feasible_reinsert_v1,0,solomon_dataset_495_RC_wide_1777582045.txt,solomon_dataset_495_RC_wide_1777582045,0,updated
172.21356201171875,1.21773362159729,best_feasible_reinsert_v1,0,solomon_dataset_547_C_wide_1777582045.txt,solomon_dataset_547_C_wide_1777582045,0,updated
130.75099182128906,0.9245492219924927,best_feasible_reinsert_v1,0,solomon_dataset_503_C_wide_1777582045.txt,solomon_dataset_503_C_wide_1777582045,0,updated
402.7861633300781,2.848128080368042,best_feasible_reinsert_v1,0,solomon_dataset_550_RC_narrow_1777582045.txt,solomon_dataset_550_RC_narrow_1777582045,0,updated
568.1904907226562,4.0177130699157715,best_feasible_reinsert_v1,0,solomon_dataset_556_RC_narrow_1777582045.txt,solomon_dataset_556_RC_narrow_1777582045,0,updated
109.38924407958984,0.7734987735748291,best_feasible_reinsert_v1,0,solomon_dataset_513_C_wide_1777582045.txt,solomon_dataset_513_C_wide_1777582045,0,updated
189.10218811035156,1.3371542692184448,best_feasible_reinsert_v1,0,solomon_dataset_565_RC_wide_1777582045.txt,solomon_dataset_565_RC_wide_1777582045,0,updated
74.57975006103516,0.5273584723472595,best_feasible_reinsert_v1,0,solomon_dataset_561_C_wide_1777582045.txt,solomon_dataset_561_C_wide_1777582045,0,updated
258.391845703125,1.8271061182022095,best_feasible_reinsert_v1,0,solomon_dataset_567_C_narrow_1777582045.txt,solomon_dataset_567_C_narrow_1777582045,0,updated
295.158203125,2.0870838165283203,best_feasible_reinsert_v1,0,solomon_dataset_568_R_wide_1777582045.txt,solomon_dataset_568_R_wide_1777582045,0,updated
145.7476348876953,1.030591607093811,best_feasible_reinsert_v1,0,solomon_dataset_536_C_narrow_1777582045.txt,solomon_dataset_536_C_narrow_1777582045,0,updated
199.3740234375,1.4097871780395508,best_feasible_reinsert_v1,0,solomon_dataset_526_RC_wide_1777582045.txt,solomon_dataset_526_RC_wide_1777582045,0,updated
83.46810913085938,0.5902086496353149,best_feasible_reinsert_v1,0,solomon_dataset_559_C_wide_1777582045.txt,solomon_dataset_559_C_wide_1777582045,0,updated
88.04895782470703,0.6226001381874084,best_feasible_reinsert_v1,0,solomon_dataset_569_C_wide_1777582045.txt,solomon_dataset_569_C_wide_1777582045,0,updated
232.27601623535156,1.6424394845962524,best_feasible_reinsert_v1,0,solomon_dataset_570_C_narrow_1777582045.txt,solomon_dataset_570_C_narrow_1777582045,0,updated
625.2106323242188,4.420907020568848,best_feasible_reinsert_v1,0,solomon_dataset_566_R_narrow_1777582045.txt,solomon_dataset_566_R_narrow_1777582045,0,updated
238.20521545410156,1.6843653917312622,best_feasible_reinsert_v1,0,solomon_dataset_529_C_narrow_1777582045.txt,solomon_dataset_529_C_narrow_1777582045,0,updated
94.19901275634766,0.6660875082015991,best_feasible_reinsert_v1,0,solomon_dataset_539_C_wide_1777582045.txt,solomon_dataset_539_C_wide_1777582045,0,updated
275.65545654296875,1.9491785764694214,best_feasible_reinsert_v1,0,solomon_dataset_572_R_wide_1777582045.txt,solomon_dataset_572_R_wide_1777582045,0,updated
222.43466186523438,1.5728505849838257,best_feasible_reinsert_v1,0,solomon_dataset_553_C_narrow_1777582045.txt,solomon_dataset_553_C_narrow_1777582045,0,updated
505.615234375,3.575239419937134,best_feasible_reinsert_v1,0,solomon_dataset_544_R_narrow_1777582045.txt,solomon_dataset_544_R_narrow_1777582045,0,updated
335.8218688964844,2.3746190071105957,best_feasible_reinsert_v1,0,solomon_dataset_552_C_narrow_1777582045.txt,solomon_dataset_552_C_narrow_1777582045,0,updated
290.2368469238281,2.0522842407226562,best_feasible_reinsert_v1,0,solomon_dataset_517_R_wide_1777582045.txt,solomon_dataset_517_R_wide_1777582045,0,updated
243.790771484375,1.7238610982894897,best_feasible_reinsert_v1,0,solomon_dataset_579_C_wide_1777582045.txt,solomon_dataset_579_C_wide_1777582045,0,updated
671.5016479492188,4.748233795166016,best_feasible_reinsert_v1,0,solomon_dataset_554_R_narrow_1777582045.txt,solomon_dataset_554_R_narrow_1777582045,0,updated
522.8058471679688,3.6967954635620117,best_feasible_reinsert_v1,0,solomon_dataset_577_R_narrow_1777582045.txt,solomon_dataset_577_R_narrow_1777582045,0,updated
313.2725524902344,2.2151718139648438,best_feasible_reinsert_v1,0,solomon_dataset_521_R_wide_1777582045.txt,solomon_dataset_521_R_wide_1777582045,0,updated
578.9376220703125,4.093707084655762,best_feasible_reinsert_v1,0,solomon_dataset_583_R_narrow_1777582045.txt,solomon_dataset_583_R_narrow_1777582045,0,updated
301.5390625,2.1322031021118164,best_feasible_reinsert_v1,0,solomon_dataset_585_RC_narrow_1777582045.txt,solomon_dataset_585_RC_narrow_1777582045,0,updated
212.75369262695312,1.5043957233428955,best_feasible_reinsert_v1,0,solomon_dataset_588_C_narrow_1777582045.txt,solomon_dataset_588_C_narrow_1777582045,0,updated
289.7183837890625,2.0486183166503906,best_feasible_reinsert_v1,0,solomon_dataset_589_C_narrow_1777582045.txt,solomon_dataset_589_C_narrow_1777582045,0,updated
239.43800354003906,1.6930822134017944,best_feasible_reinsert_v1,0,solomon_dataset_520_R_wide_1777582045.txt,solomon_dataset_520_R_wide_1777582045,0,updated
480.0820617675781,3.3946926593780518,best_feasible_reinsert_v1,0,solomon_dataset_545_RC_narrow_1777582045.txt,solomon_dataset_545_RC_narrow_1777582045,0,updated
652.8152465820312,4.616100788116455,best_feasible_reinsert_v1,0,solomon_dataset_587_R_narrow_1777582045.txt,solomon_dataset_587_R_narrow_1777582045,0,updated
310.1584777832031,2.1931519508361816,best_feasible_reinsert_v1,0,solomon_dataset_546_R_wide_1777582045.txt,solomon_dataset_546_R_wide_1777582045,0,updated
253.4862060546875,1.7924180030822754,best_feasible_reinsert_v1,0,solomon_dataset_591_C_narrow_1777582045.txt,solomon_dataset_591_C_narrow_1777582045,0,updated
113.2230453491211,0.8006079196929932,best_feasible_reinsert_v1,0,solomon_dataset_542_C_wide_1777582045.txt,solomon_dataset_542_C_wide_1777582045,0,updated
232.37423706054688,1.6431339979171753,best_feasible_reinsert_v1,0,solomon_dataset_586_R_wide_1777582045.txt,solomon_dataset_586_R_wide_1777582045,0,updated
480.37158203125,3.3967397212982178,best_feasible_reinsert_v1,0,solomon_dataset_563_R_narrow_1777582045.txt,solomon_dataset_563_R_narrow_1777582045,0,updated
310.5746765136719,2.196094512939453,best_feasible_reinsert_v1,0,solomon_dataset_582_RC_narrow_1777582045.txt,solomon_dataset_582_RC_narrow_1777582045,0,updated
232.5955047607422,1.6446985006332397,best_feasible_reinsert_v1,0,solomon_dataset_480_RC_wide_1777582045.txt,solomon_dataset_480_RC_wide_1777582045,0,updated
478.2060852050781,3.381427526473999,best_feasible_reinsert_v1,0,solomon_dataset_593_R_narrow_1777582045.txt,solomon_dataset_593_R_narrow_1777582045,0,updated
81.66165161132812,0.5774350166320801,best_feasible_reinsert_v1,0,solomon_dataset_580_C_wide_1777582045.txt,solomon_dataset_580_C_wide_1777582045,0,updated
125.00589752197266,0.8839251399040222,best_feasible_reinsert_v1,0,solomon_dataset_560_C_wide_1777582045.txt,solomon_dataset_560_C_wide_1777582045,0,updated
678.297119140625,4.7962846755981445,best_feasible_reinsert_v1,0,solomon_dataset_596_R_narrow_1777582045.txt,solomon_dataset_596_R_narrow_1777582045,0,updated
534.6973876953125,3.780881404876709,best_feasible_reinsert_v1,0,solomon_dataset_600_R_narrow_1777582045.txt,solomon_dataset_600_R_narrow_1777582045,0,updated
307.18328857421875,2.1721138954162598,best_feasible_reinsert_v1,0,solomon_dataset_603_RC_narrow_1777582045.txt,solomon_dataset_603_RC_narrow_1777582045,0,updated
458.7623291015625,3.2439396381378174,best_feasible_reinsert_v1,0,solomon_dataset_594_RC_narrow_1777582045.txt,solomon_dataset_594_RC_narrow_1777582045,0,updated
685.3193969726562,4.845940113067627,best_feasible_reinsert_v1,0,solomon_dataset_601_R_narrow_1777582045.txt,solomon_dataset_601_R_narrow_1777582045,0,updated
120.74514770507812,0.8537971377372742,best_feasible_reinsert_v1,0,solomon_dataset_530_C_wide_1777582045.txt,solomon_dataset_530_C_wide_1777582045,0,updated
438.63385009765625,3.101609706878662,best_feasible_reinsert_v1,0,solomon_dataset_576_R_narrow_1777582045.txt,solomon_dataset_576_R_narrow_1777582045,0,updated
74.60204315185547,0.5275161266326904,best_feasible_reinsert_v1,0,solomon_dataset_574_C_wide_1777582045.txt,solomon_dataset_574_C_wide_1777582045,0,updated
84.81721496582031,0.5997483134269714,best_feasible_reinsert_v1,0,solomon_dataset_543_C_wide_1777582045.txt,solomon_dataset_543_C_wide_1777582045,0,updated
220.6103973388672,1.5599513053894043,best_feasible_reinsert_v1,0,solomon_dataset_611_RC_wide_1777582045.txt,solomon_dataset_611_RC_wide_1777582045,0,updated
290.392333984375,2.0533838272094727,best_feasible_reinsert_v1,0,solomon_dataset_564_R_wide_1777582045.txt,solomon_dataset_564_R_wide_1777582045,0,updated
265.13189697265625,1.8747655153274536,best_feasible_reinsert_v1,0,solomon_dataset_562_RC_wide_1777582045.txt,solomon_dataset_562_RC_wide_1777582045,0,updated
220.60806274414062,1.5599344968795776,best_feasible_reinsert_v1,0,solomon_dataset_604_RC_wide_1777582045.txt,solomon_dataset_604_RC_wide_1777582045,0,updated
294.5015563964844,2.0824403762817383,best_feasible_reinsert_v1,0,solomon_dataset_525_R_wide_1777582045.txt,solomon_dataset_525_R_wide_1777582045,0,updated
272.4035339355469,1.926183819770813,best_feasible_reinsert_v1,0,solomon_dataset_510_R_wide_1777582045.txt,solomon_dataset_510_R_wide_1777582045,0,updated
226.96987915039062,1.60491943359375,best_feasible_reinsert_v1,0,solomon_dataset_618_C_narrow_1777582045.txt,solomon_dataset_618_C_narrow_1777582045,0,updated
325.9512634277344,2.304823637008667,best_feasible_reinsert_v1,0,solomon_dataset_573_R_wide_1777582045.txt,solomon_dataset_573_R_wide_1777582045,0,updated
204.251708984375,1.4442777633666992,best_feasible_reinsert_v1,0,solomon_dataset_571_RC_wide_1777582045.txt,solomon_dataset_571_RC_wide_1777582045,0,updated
388.4178161621094,2.7465286254882812,best_feasible_reinsert_v1,0,solomon_dataset_590_RC_narrow_1777582045.txt,solomon_dataset_590_RC_narrow_1777582045,0,updated
408.9759826660156,2.8918967247009277,best_feasible_reinsert_v1,0,solomon_dataset_620_RC_narrow_1777582045.txt,solomon_dataset_620_RC_narrow_1777582045,0,updated
602.519775390625,4.260457992553711,best_feasible_reinsert_v1,0,solomon_dataset_621_R_narrow_1777582045.txt,solomon_dataset_621_R_narrow_1777582045,0,updated
329.5879821777344,2.3305392265319824,best_feasible_reinsert_v1,0,solomon_dataset_578_R_wide_1777582045.txt,solomon_dataset_578_R_wide_1777582045,0,updated
551.9874267578125,3.9031410217285156,best_feasible_reinsert_v1,0,solomon_dataset_595_RC_narrow_1777582045.txt,solomon_dataset_595_RC_narrow_1777582045,0,updated
53.10693359375,0.3755227327346802,best_feasible_reinsert_v1,0,solomon_dataset_623_C_wide_1777582045.txt,solomon_dataset_623_C_wide_1777582045,0,updated
431.6328125,3.052104949951172,best_feasible_reinsert_v1,0,solomon_dataset_619_RC_narrow_1777582045.txt,solomon_dataset_619_RC_narrow_1777582045,0,updated
597.6304321289062,4.225885391235352,best_feasible_reinsert_v1,0,solomon_dataset_626_R_narrow_1777582045.txt,solomon_dataset_626_R_narrow_1777582045,0,updated
83.79644012451172,0.5925303101539612,best_feasible_reinsert_v1,0,solomon_dataset_584_C_wide_1777582045.txt,solomon_dataset_584_C_wide_1777582045,0,updated
73.91126251220703,0.5226316452026367,best_feasible_reinsert_v1,0,solomon_dataset_484_C_wide_1777582045.txt,solomon_dataset_484_C_wide_1777582045,0,updated
516.7644653320312,3.65407657623291,best_feasible_reinsert_v1,0,solomon_dataset_606_R_narrow_1777582045.txt,solomon_dataset_606_R_narrow_1777582045,0,updated
346.5969543457031,2.4508109092712402,best_feasible_reinsert_v1,0,solomon_dataset_607_C_narrow_1777582045.txt,solomon_dataset_607_C_narrow_1777582045,0,updated
222.24557495117188,1.5715136528015137,best_feasible_reinsert_v1,0,solomon_dataset_518_R_wide_1777582045.txt,solomon_dataset_518_R_wide_1777582045,0,updated
759.7796020507812,5.372453689575195,best_feasible_reinsert_v1,0,solomon_dataset_598_R_narrow_1777582045.txt,solomon_dataset_598_R_narrow_1777582045,0,updated
165.4022674560547,1.1695706844329834,best_feasible_reinsert_v1,0,solomon_dataset_581_C_wide_1777582045.txt,solomon_dataset_581_C_wide_1777582045,0,updated
537.4562377929688,3.800389528274536,best_feasible_reinsert_v1,0,solomon_dataset_602_R_narrow_1777582045.txt,solomon_dataset_602_R_narrow_1777582045,0,updated
169.60816955566406,1.1993107795715332,best_feasible_reinsert_v1,0,solomon_dataset_605_C_wide_1777582045.txt,solomon_dataset_605_C_wide_1777582045,0,updated
307.4923400878906,2.1742990016937256,best_feasible_reinsert_v1,0,solomon_dataset_635_C_narrow_1777582045.txt,solomon_dataset_635_C_narrow_1777582045,0,updated
511.9493103027344,3.620028495788574,best_feasible_reinsert_v1,0,solomon_dataset_637_R_narrow_1777582045.txt,solomon_dataset_637_R_narrow_1777582045,0,updated
369.4495544433594,2.6124026775360107,best_feasible_reinsert_v1,0,solomon_dataset_629_C_narrow_1777582045.txt,solomon_dataset_629_C_narrow_1777582045,0,updated
215.79800415039062,1.5259220600128174,best_feasible_reinsert_v1,0,solomon_dataset_636_C_narrow_1777582045.txt,solomon_dataset_636_C_narrow_1777582045,0,updated
257.7041320800781,1.8222434520721436,best_feasible_reinsert_v1,0,solomon_dataset_555_R_wide_1777582045.txt,solomon_dataset_555_R_wide_1777582045,0,updated
535.2503662109375,3.7847909927368164,best_feasible_reinsert_v1,0,solomon_dataset_630_RC_narrow_1777582045.txt,solomon_dataset_630_RC_narrow_1777582045,0,updated
405.5361633300781,2.8675737380981445,best_feasible_reinsert_v1,0,solomon_dataset_633_RC_narrow_1777582045.txt,solomon_dataset_633_RC_narrow_1777582045,0,updated
186.82626342773438,1.3210612535476685,best_feasible_reinsert_v1,0,solomon_dataset_640_C_narrow_1777582045.txt,solomon_dataset_640_C_narrow_1777582045,0,updated
520.4017333984375,3.679795742034912,best_feasible_reinsert_v1,0,solomon_dataset_638_R_narrow_1777582045.txt,solomon_dataset_638_R_narrow_1777582045,0,updated
201.9489288330078,1.4279944896697998,best_feasible_reinsert_v1,0,solomon_dataset_639_RC_wide_1777582045.txt,solomon_dataset_639_RC_wide_1777582045,0,updated
134.5968475341797,0.951743483543396,best_feasible_reinsert_v1,0,solomon_dataset_592_C_wide_1777582045.txt,solomon_dataset_592_C_wide_1777582045,0,updated
120.51846313476562,0.8521942496299744,best_feasible_reinsert_v1,0,solomon_dataset_628_C_wide_1777582045.txt,solomon_dataset_628_C_wide_1777582045,0,updated
84.17244720458984,0.595189094543457,best_feasible_reinsert_v1,0,solomon_dataset_649_C_wide_1777582045.txt,solomon_dataset_649_C_wide_1777582045,0,updated
624.9231567382812,4.418874263763428,best_feasible_reinsert_v1,0,solomon_dataset_644_R_narrow_1777582045.txt,solomon_dataset_644_R_narrow_1777582045,0,updated
255.24530029296875,1.8048570156097412,best_feasible_reinsert_v1,0,solomon_dataset_624_R_wide_1777582045.txt,solomon_dataset_624_R_wide_1777582045,0,updated
256.1651611328125,1.8113610744476318,best_feasible_reinsert_v1,0,solomon_dataset_641_RC_wide_1777582045.txt,solomon_dataset_641_RC_wide_1777582045,0,updated
504.764892578125,3.5692265033721924,best_feasible_reinsert_v1,0,solomon_dataset_652_R_narrow_1777582045.txt,solomon_dataset_652_R_narrow_1777582045,0,updated
294.5364990234375,2.0826873779296875,best_feasible_reinsert_v1,0,solomon_dataset_557_R_wide_1777582045.txt,solomon_dataset_557_R_wide_1777582045,0,updated
472.8090515136719,3.343264579772949,best_feasible_reinsert_v1,0,solomon_dataset_616_R_narrow_1777582045.txt,solomon_dataset_616_R_narrow_1777582045,0,updated
266.2171630859375,1.8824396133422852,best_feasible_reinsert_v1,0,solomon_dataset_551_R_wide_1777582045.txt,solomon_dataset_551_R_wide_1777582045,0,updated
179.4902801513672,1.2691878080368042,best_feasible_reinsert_v1,0,solomon_dataset_648_RC_wide_1777582045.txt,solomon_dataset_648_RC_wide_1777582045,0,updated
217.09901428222656,1.5351216793060303,best_feasible_reinsert_v1,0,solomon_dataset_599_RC_wide_1777582045.txt,solomon_dataset_599_RC_wide_1777582045,0,updated
583.6664428710938,4.127144813537598,best_feasible_reinsert_v1,0,solomon_dataset_617_R_narrow_1777582045.txt,solomon_dataset_617_R_narrow_1777582045,0,updated
85.9380874633789,0.6076741218566895,best_feasible_reinsert_v1,0,solomon_dataset_661_C_wide_1777582045.txt,solomon_dataset_661_C_wide_1777582045,0,updated
